Symbol,avg_score,count,sub_cate,yearquarter
13721,0.06939895036807202,1810,偏股混合型基金,2022H1
13726,0.16341759333789976,661,偏债混合型基金,2022H1
13733,0.08829488183026975,1810,偏股混合型基金,2022H1
13755,0.06445616755244776,1810,偏股混合型基金,2022H1
13757,0.06402490651241412,1810,偏股混合型基金,2022H1
13759,0.21297991599725635,23,平衡混合型基金,2022H1
13765,0.10146011582346073,661,偏债混合型基金,2022H1
13767,0.06497790801470055,1810,偏股混合型基金,2022H1
13769,0.10137760550919324,661,偏债混合型基金,2022H1
13771,0.10533676314481545,1810,偏股混合型基金,2022H1
13774,0.04398102159930249,1810,偏股混合型基金,2022H1
13776,0.03367601609261424,1810,偏股混合型基金,2022H1
13797,0.08351256668513626,1810,偏股混合型基金,2022H1
13802,0.020077530306003233,513,被动指数型基金,2022H1
13810,0.12334633691210957,513,被动指数型基金,2022H1
13812,0.04848626538940208,1810,偏股混合型基金,2022H1
13816,0.033929004748069605,165,增强指数型基金,2022H1
13824,0.12845288980160463,661,偏债混合型基金,2022H1
13830,0.14888435261783364,661,偏债混合型基金,2022H1
13836,0.08979211894908494,1810,偏股混合型基金,2022H1
13840,0.037387747585516794,1810,偏股混合型基金,2022H1
13842,0.059653719853274015,1810,偏股混合型基金,2022H1
13847,0.11017764383587385,1810,偏股混合型基金,2022H1
13851,0.07311551947936473,1810,偏股混合型基金,2022H1
13855,0.041860066764236724,1810,偏股混合型基金,2022H1
13859,0.056348100916346754,1810,偏股混合型基金,2022H1
13861,0.08460900592469754,1810,偏股混合型基金,2022H1
13867,0.059019951947105395,1810,偏股混合型基金,2022H1
13869,0.0249582646018825,475,普通股票型基金,2022H1
13871,0.06353312731766811,1810,偏股混合型基金,2022H1
13873,0.08325811304035366,513,被动指数型基金,2022H1
13876,0.07084969345336127,1810,偏股混合型基金,2022H1
13878,0.09523044001570348,165,增强指数型基金,2022H1
13886,0.07986230136445868,1810,偏股混合型基金,2022H1
13895,0.044705243251069005,1810,偏股混合型基金,2022H1
13897,0.03308975616983231,1810,偏股混合型基金,2022H1
13899,0.08104914482854499,475,普通股票型基金,2022H1
13903,0.06875928449971874,1810,偏股混合型基金,2022H1
13907,0.09489775969003292,513,被动指数型基金,2022H1
13910,0.07621694540795325,1810,偏股混合型基金,2022H1
13912,0.1272571637054254,661,偏债混合型基金,2022H1
13916,0.0611374821633522,1810,偏股混合型基金,2022H1
13920,0.03522465194405685,1810,偏股混合型基金,2022H1
13922,0.13845268123171364,513,被动指数型基金,2022H1
13926,0.1047792828218503,165,增强指数型基金,2022H1
13929,0.11679038199710229,661,偏债混合型基金,2022H1
13934,0.05544062279941746,1810,偏股混合型基金,2022H1
13936,0.09106450150386318,1810,偏股混合型基金,2022H1
13940,0.06618015997209827,475,普通股票型基金,2022H1
13942,0.0905865767688462,165,增强指数型基金,2022H1
13956,0.08257962999870554,1810,偏股混合型基金,2022H1
13960,0.06380489513674201,1810,偏股混合型基金,2022H1
13962,0.06801888254493309,1810,偏股混合型基金,2022H1
13967,0.10765007609126694,661,偏债混合型基金,2022H1
13969,0.0836903955639479,661,偏债混合型基金,2022H1
13980,0.08387395344764756,661,偏债混合型基金,2022H1
13983,0.0711941296315711,23,平衡混合型基金,2022H1
13985,0.12662253763566125,661,偏债混合型基金,2022H1
13991,0.07118969300282003,1810,偏股混合型基金,2022H1
13993,0.09712694081328599,1810,偏股混合型基金,2022H1
13995,0.102295266343182,661,偏债混合型基金,2022H1
13998,0.14888435261783364,661,偏债混合型基金,2022H1
14007,0.08148762406884219,1810,偏股混合型基金,2022H1
14014,0.21297991599725635,23,平衡混合型基金,2022H1
14016,0.0729792538291944,1810,偏股混合型基金,2022H1
14020,0.05249165360782373,1810,偏股混合型基金,2022H1
14023,0.05440776807677963,1810,偏股混合型基金,2022H1
14024,0.09231589325106807,1810,偏股混合型基金,2022H1
14031,0.07285389441595465,1810,偏股混合型基金,2022H1
14036,0.08979211894908494,1810,偏股混合型基金,2022H1
14038,0.04353436051357536,1810,偏股混合型基金,2022H1
14053,0.1129130104249526,661,偏债混合型基金,2022H1
14057,0.08046304032345457,1810,偏股混合型基金,2022H1
14062,0.06089307747389136,475,普通股票型基金,2022H1
14068,0.07991927166556863,1810,偏股混合型基金,2022H1
14074,0.0428406511422488,1810,偏股混合型基金,2022H1
14077,0.1346545965016612,661,偏债混合型基金,2022H1
14094,0.05881036806192227,661,偏债混合型基金,2022H1
14099,0.05690600866765927,513,被动指数型基金,2022H1
14103,0.057262900573984823,1810,偏股混合型基金,2022H1
14107,0.10113484206923294,1810,偏股混合型基金,2022H1
14110,0.14668679667920867,513,被动指数型基金,2022H1
14114,0.04196395800842575,1810,偏股混合型基金,2022H1
14119,0.08849304299184133,1810,偏股混合型基金,2022H1
14125,0.176988395828415,165,增强指数型基金,2022H1
14128,0.17922592415341826,513,被动指数型基金,2022H1
14131,0.051008621241044445,1810,偏股混合型基金,2022H1
14133,0.12646392922509797,165,增强指数型基金,2022H1
14135,0.07291146171052848,1810,偏股混合型基金,2022H1
14141,0.07391355120556331,1810,偏股混合型基金,2022H1
14144,0.0477830471025872,1810,偏股混合型基金,2022H1
14148,0.15748468078898314,661,偏债混合型基金,2022H1
14153,0.1510504567786891,513,被动指数型基金,2022H1
14155,0.1581143529126138,165,增强指数型基金,2022H1
14157,0.06611518968653717,1810,偏股混合型基金,2022H1
14158,0.11839895400411689,661,偏债混合型基金,2022H1
14160,0.18574768324550264,661,偏债混合型基金,2022H1
14175,0.10633392006747976,1810,偏股混合型基金,2022H1
14177,0.05762599388087448,1810,偏股混合型基金,2022H1
14179,0.08582784174607022,1810,偏股混合型基金,2022H1
14185,0.0778692254989628,475,普通股票型基金,2022H1
14187,0.06517742800869435,475,普通股票型基金,2022H1
14189,0.057686797458644995,1810,偏股混合型基金,2022H1
14191,0.08971723084288988,475,普通股票型基金,2022H1
14193,0.051228879485279266,165,增强指数型基金,2022H1
14199,0.0737103157090177,1810,偏股混合型基金,2022H1
14201,0.11953149075535206,165,增强指数型基金,2022H1
14203,0.07955337940967375,1810,偏股混合型基金,2022H1
14207,0.07567324972626599,1810,偏股混合型基金,2022H1
14210,0.09006215914703118,1810,偏股混合型基金,2022H1
14212,0.08486481503833039,1810,偏股混合型基金,2022H1
14214,0.05354599776367127,1810,偏股混合型基金,2022H1
14218,0.0707092319558741,165,增强指数型基金,2022H1
14220,0.09161753205567058,1810,偏股混合型基金,2022H1
14224,0.03458830318259307,1810,偏股混合型基金,2022H1
14226,0.07583803667180367,513,被动指数型基金,2022H1
14228,0.05554581534590835,1810,偏股混合型基金,2022H1
14232,0.05920454912680038,1810,偏股混合型基金,2022H1
14235,0.06592591863784172,1810,偏股混合型基金,2022H1
14237,0.14681731423047353,165,增强指数型基金,2022H1
14241,0.08613836305365168,1810,偏股混合型基金,2022H1
14244,0.0716330661811127,1810,偏股混合型基金,2022H1
14246,0.06413312127932037,1810,偏股混合型基金,2022H1
14254,0.06925780138757219,1810,偏股混合型基金,2022H1
14261,0.0718204903268404,1810,偏股混合型基金,2022H1
14263,0.05392989715746502,1810,偏股混合型基金,2022H1
14267,0.08050831826004962,1810,偏股混合型基金,2022H1
14269,0.052073315089762685,1810,偏股混合型基金,2022H1
14271,0.08003791363559946,1810,偏股混合型基金,2022H1
14273,0.0529882180931571,1810,偏股混合型基金,2022H1
14275,0.0939587554518771,1810,偏股混合型基金,2022H1
14277,0.048347899323144046,1810,偏股混合型基金,2022H1
14279,0.0680454334969637,1810,偏股混合型基金,2022H1
14283,0.04092368442881642,1810,偏股混合型基金,2022H1
14285,0.054864369996671214,1810,偏股混合型基金,2022H1
14292,0.07171330043058118,1810,偏股混合型基金,2022H1
14294,0.033520204368753984,1810,偏股混合型基金,2022H1
14299,0.08689128894800022,475,普通股票型基金,2022H1
14303,0.09526426945204823,513,被动指数型基金,2022H1
14305,0.08416928444622136,165,增强指数型基金,2022H1
14307,0.03669227259181331,1810,偏股混合型基金,2022H1
14319,0.05069122258747424,1810,偏股混合型基金,2022H1
14321,0.08685099876881958,1810,偏股混合型基金,2022H1
14325,0.05985668682112503,1810,偏股混合型基金,2022H1
14327,0.0755619123844347,1810,偏股混合型基金,2022H1
14329,0.06081074037677887,1810,偏股混合型基金,2022H1
14331,0.09389928986951995,513,被动指数型基金,2022H1
14333,0.0670094491578175,1810,偏股混合型基金,2022H1
14339,0.06836565462357838,1810,偏股混合型基金,2022H1
14344,0.10634869898715278,165,增强指数型基金,2022H1
14347,0.07480295524698966,1810,偏股混合型基金,2022H1
14350,0.08306664659266062,1810,偏股混合型基金,2022H1
14352,0.02727745579603382,1810,偏股混合型基金,2022H1
14360,0.10619096752430862,661,偏债混合型基金,2022H1
14362,0.11402411565026785,661,偏债混合型基金,2022H1
14376,0.08224791385478483,475,普通股票型基金,2022H1
14389,0.08148762406884219,1810,偏股混合型基金,2022H1
14395,0.07047994423526442,1810,偏股混合型基金,2022H1
14404,0.0689127854925055,1810,偏股混合型基金,2022H1
14406,0.11085178726443519,513,被动指数型基金,2022H1
14412,0.06976602093512137,1810,偏股混合型基金,2022H1
14414,0.06989883360978062,513,被动指数型基金,2022H1
14416,0.10105511240563106,475,普通股票型基金,2022H1
14418,0.08760030829263,165,增强指数型基金,2022H1
14420,0.08837636292304901,1810,偏股混合型基金,2022H1
14423,0.05130570013878749,1810,偏股混合型基金,2022H1
14431,0.10920953767493972,513,被动指数型基金,2022H1
14440,0.08420359757912035,661,偏债混合型基金,2022H1
14460,0.06049240178786193,1810,偏股混合型基金,2022H1
14472,0.04689713213079024,1810,偏股混合型基金,2022H1
14478,0.08634071700822928,1810,偏股混合型基金,2022H1
14488,0.06256820410123419,1810,偏股混合型基金,2022H1
14506,0.03173199685578917,1810,偏股混合型基金,2022H1
14508,0.04103076493426077,1810,偏股混合型基金,2022H1
14519,0.05690600866765927,513,被动指数型基金,2022H1
14522,0.10161703595022013,1810,偏股混合型基金,2022H1
14526,0.07961207105178711,1810,偏股混合型基金,2022H1
14528,0.06795081859327427,513,被动指数型基金,2022H1
14530,0.07704312801923867,513,被动指数型基金,2022H1
14532,0.09834759156119807,513,被动指数型基金,2022H1
14534,0.14680024347148674,513,被动指数型基金,2022H1
14539,0.05508176751231554,1810,偏股混合型基金,2022H1
14543,0.0698880548289383,513,被动指数型基金,2022H1
14554,0.10949381010440623,661,偏债混合型基金,2022H1
14558,0.08584293622719068,1810,偏股混合型基金,2022H1
14560,0.032266548533703344,1810,偏股混合型基金,2022H1
14573,0.135971927530669,661,偏债混合型基金,2022H1
14574,0.07929105609121537,1810,偏股混合型基金,2022H1
14576,0.12708992192890833,661,偏债混合型基金,2022H1
14577,0.1474269171909016,661,偏债混合型基金,2022H1
14585,0.051134226903536306,1810,偏股混合型基金,2022H1
14591,0.07387350163540223,1810,偏股混合型基金,2022H1
14598,0.13293557220424623,661,偏债混合型基金,2022H1
14600,0.08979211894908494,1810,偏股混合型基金,2022H1
14602,0.09949834967739186,513,被动指数型基金,2022H1
14606,0.07029539213328649,1810,偏股混合型基金,2022H1
14608,0.06478168885926236,1810,偏股混合型基金,2022H1
14611,0.05750218607878915,1810,偏股混合型基金,2022H1
14615,0.12645046932287454,661,偏债混合型基金,2022H1
14619,0.11694606779771606,661,偏债混合型基金,2022H1
14621,0.1158479205403144,661,偏债混合型基金,2022H1
14639,0.04346132271057884,1810,偏股混合型基金,2022H1
14647,0.06900788453402436,1810,偏股混合型基金,2022H1
14649,0.08297520326887824,1810,偏股混合型基金,2022H1
14651,0.02993464603460066,1810,偏股混合型基金,2022H1
14653,0.09446854598624678,1810,偏股混合型基金,2022H1
14657,0.12864527346935462,661,偏债混合型基金,2022H1
14663,0.06911974790768477,1810,偏股混合型基金,2022H1
14673,0.10403607074887493,513,被动指数型基金,2022H1
14691,0.07486582135483207,1810,偏股混合型基金,2022H1
14693,0.10136511612334108,661,偏债混合型基金,2022H1
14695,0.08453551303667335,1810,偏股混合型基金,2022H1
14703,0.06980500016374334,1810,偏股混合型基金,2022H1
14706,0.09231589325106807,1810,偏股混合型基金,2022H1
14708,0.06900821729223573,1810,偏股混合型基金,2022H1
14718,0.07480295524698966,1810,偏股混合型基金,2022H1
14727,0.0793025944371661,1810,偏股混合型基金,2022H1
14734,0.0276998827128268,1810,偏股混合型基金,2022H1
14736,0.04752645509219479,475,普通股票型基金,2022H1
14746,0.06844070436167964,1810,偏股混合型基金,2022H1
14750,0.05901920163440539,1810,偏股混合型基金,2022H1
14752,0.15069415687855311,661,偏债混合型基金,2022H1
14756,0.07129458937297431,1810,偏股混合型基金,2022H1
14759,0.1376465730673426,661,偏债混合型基金,2022H1
14765,0.10772079102803038,1810,偏股混合型基金,2022H1
14767,0.14859453739201062,661,偏债混合型基金,2022H1
14771,0.03492205651729101,1810,偏股混合型基金,2022H1
14772,0.03554996495773157,1810,偏股混合型基金,2022H1
14773,0.02004077727313069,1810,偏股混合型基金,2022H1
14776,0.11085178726443519,513,被动指数型基金,2022H1
14786,0.06309321885915643,1810,偏股混合型基金,2022H1
14794,0.0783661765283107,1810,偏股混合型基金,2022H1
14799,0.15429693429467353,661,偏债混合型基金,2022H1
14805,0.030030606729872428,1810,偏股混合型基金,2022H1
14807,0.05483514856873847,1810,偏股混合型基金,2022H1
14809,0.14527072318450582,661,偏债混合型基金,2022H1
14811,0.05855248315415459,1810,偏股混合型基金,2022H1
14818,0.07267082027804092,1810,偏股混合型基金,2022H1
14820,0.05494299609361114,475,普通股票型基金,2022H1
14825,0.07962123754032939,1810,偏股混合型基金,2022H1
14829,0.053856982937975334,1810,偏股混合型基金,2022H1
14831,0.10043263946038977,165,增强指数型基金,2022H1
14838,0.05480464350857294,1810,偏股混合型基金,2022H1
14841,0.059031158753217905,1810,偏股混合型基金,2022H1
14852,0.10250165438879723,661,偏债混合型基金,2022H1
14854,0.0604744743405855,165,增强指数型基金,2022H1
14861,0.0380429551005363,23,平衡混合型基金,2022H1
14872,0.08397669795416908,1810,偏股混合型基金,2022H1
14874,0.07107235588292839,1810,偏股混合型基金,2022H1
14878,0.03485340938008323,1810,偏股混合型基金,2022H1
14888,0.1257651431032325,661,偏债混合型基金,2022H1
14892,0.1703229821815455,661,偏债混合型基金,2022H1
14902,0.042701099721812845,475,普通股票型基金,2022H1
14904,0.17662645573763006,661,偏债混合型基金,2022H1
14913,0.0811896964685106,1810,偏股混合型基金,2022H1
14915,0.05244469208947059,1810,偏股混合型基金,2022H1
14919,0.051134226903536306,1810,偏股混合型基金,2022H1
14922,0.07279976089407804,1810,偏股混合型基金,2022H1
14938,0.0878452378963197,1810,偏股混合型基金,2022H1
14942,0.13720388168305225,513,被动指数型基金,2022H1
14950,0.07816239063491659,1810,偏股混合型基金,2022H1
14995,0.07257661400189186,1810,偏股混合型基金,2022H1
14999,0.05878126563771896,1810,偏股混合型基金,2022H1
15004,0.107099120179963,1810,偏股混合型基金,2022H1
15006,0.07257661400189186,1810,偏股混合型基金,2022H1
15010,0.07195710492569907,1810,偏股混合型基金,2022H1
15012,0.11483524093311416,661,偏债混合型基金,2022H1
15028,0.11534676392972691,661,偏债混合型基金,2022H1
15030,0.0811896964685106,1810,偏股混合型基金,2022H1
15032,0.05643292817130207,1810,偏股混合型基金,2022H1
15037,0.12892991985325092,513,被动指数型基金,2022H1
15052,0.038759253717664775,475,普通股票型基金,2022H1
15079,0.04278098350763509,1810,偏股混合型基金,2022H1
15085,0.05759037203498572,475,普通股票型基金,2022H1
15096,0.057204476321448566,1810,偏股混合型基金,2022H1
15098,0.12881373667613277,661,偏债混合型基金,2022H1
15102,0.06124887675296469,1810,偏股混合型基金,2022H1
15110,0.06370525284148028,1810,偏股混合型基金,2022H1
15139,0.05918706189301841,475,普通股票型基金,2022H1
15143,0.0823188687488179,1810,偏股混合型基金,2022H1
15211,0.19103029996449752,661,偏债混合型基金,2022H1
15225,0.11996953183164195,165,增强指数型基金,2022H1
15245,0.04398533373039458,1810,偏股混合型基金,2022H1
15272,0.10137760550919324,661,偏债混合型基金,2022H1
15278,0.17922592415341826,513,被动指数型基金,2022H1
15295,0.11050746738121653,661,偏债混合型基金,2022H1
15303,0.0658183103746307,1810,偏股混合型基金,2022H1
15305,0.07551706851458749,1810,偏股混合型基金,2022H1
15320,0.06791612710649379,1810,偏股混合型基金,2022H1
15328,0.11022191733071035,513,被动指数型基金,2022H1
15336,0.14046356919971356,513,被动指数型基金,2022H1
15387,0.07776225240844664,165,增强指数型基金,2022H1
15391,0.07441327010515496,1810,偏股混合型基金,2022H1
15466,0.10381769922307942,165,增强指数型基金,2022H1
15495,0.11765483874037407,165,增强指数型基金,2022H1
15497,0.10690116490914571,513,被动指数型基金,2022H1
40001,0.08070268146897594,1416,灵活配置型基金,2022H1
40002,0.09389746899956437,165,增强指数型基金,2022H1
40004,0.05060737550118538,1416,灵活配置型基金,2022H1
40005,0.03981971919127524,1810,偏股混合型基金,2022H1
40007,0.08755436850279483,1810,偏股混合型基金,2022H1
40008,0.07179834536348789,1810,偏股混合型基金,2022H1
40011,0.06392106872105977,1810,偏股混合型基金,2022H1
40015,0.08271348119731778,1416,灵活配置型基金,2022H1
40016,0.039527393175211485,1810,偏股混合型基金,2022H1
40020,0.039585542482647416,1810,偏股混合型基金,2022H1
40025,0.08696379888833634,1810,偏股混合型基金,2022H1
40035,0.0574736450764399,1810,偏股混合型基金,2022H1
40180,0.11968025535192577,513,被动指数型基金,2022H1
40190,0.10043557229602512,513,被动指数型基金,2022H1
50001,0.08821398870514519,1416,灵活配置型基金,2022H1
50002,0.06675732193481115,513,被动指数型基金,2022H1
50004,0.0809981972362259,1416,灵活配置型基金,2022H1
50007,0.10934554018161215,23,平衡混合型基金,2022H1
50008,0.0876388855927539,1810,偏股混合型基金,2022H1
50009,0.03507185053442184,1810,偏股混合型基金,2022H1
50010,0.03507185053442184,1810,偏股混合型基金,2022H1
50012,0.06511843662844564,1416,灵活配置型基金,2022H1
50013,0.05690600866765927,513,被动指数型基金,2022H1
50014,0.03619160672607086,1810,偏股混合型基金,2022H1
50018,0.059342640822300466,1810,偏股混合型基金,2022H1
50021,0.05690600866765927,513,被动指数型基金,2022H1
50022,0.09424298320532547,1416,灵活配置型基金,2022H1
50024,0.03133150665954089,513,被动指数型基金,2022H1
50026,0.053986859207622945,1810,偏股混合型基金,2022H1
50201,0.08821398870514519,1416,灵活配置型基金,2022H1
70001,0.09197254139693316,1810,偏股混合型基金,2022H1
70002,0.093833170192913,1810,偏股混合型基金,2022H1
70003,0.07513826581989076,1810,偏股混合型基金,2022H1
70006,0.08088399149644537,1416,灵活配置型基金,2022H1
70010,0.09147224319989573,1416,灵活配置型基金,2022H1
70011,0.08386977948330597,1416,灵活配置型基金,2022H1
70013,0.08522143403791113,1810,偏股混合型基金,2022H1
70017,0.08909809177031335,1810,偏股混合型基金,2022H1
70018,0.08104707389388566,1416,灵活配置型基金,2022H1
70019,0.07926789257773167,1810,偏股混合型基金,2022H1
70021,0.03669227259181331,1810,偏股混合型基金,2022H1
70022,0.09869610087480392,1810,偏股混合型基金,2022H1
70023,0.14630437283127676,513,被动指数型基金,2022H1
70027,0.08420217247648952,1810,偏股混合型基金,2022H1
70030,0.14425765736401622,513,被动指数型基金,2022H1
70032,0.08077764824619357,1810,偏股混合型基金,2022H1
70099,0.09235649205286318,1810,偏股混合型基金,2022H1
80001,0.05680951554809296,1810,偏股混合型基金,2022H1
80002,0.0733047441979291,1416,灵活配置型基金,2022H1
80005,0.035306500881081865,1810,偏股混合型基金,2022H1
80007,0.07571409780322964,1416,灵活配置型基金,2022H1
80008,0.08301923787589628,1416,灵活配置型基金,2022H1
80012,0.09306269181141039,1810,偏股混合型基金,2022H1
80015,0.0763764491506673,1416,灵活配置型基金,2022H1
90001,0.03103985394006538,1416,灵活配置型基金,2022H1
90003,0.07288490539603458,1416,灵活配置型基金,2022H1
90006,0.10170807259695519,661,偏债混合型基金,2022H1
90007,0.02122479306822112,1810,偏股混合型基金,2022H1
90009,0.07166614884353696,1810,偏股混合型基金,2022H1
90010,0.09410323201906527,513,被动指数型基金,2022H1
90011,0.0560646921180147,1810,偏股混合型基金,2022H1
90012,0.08316304961802183,513,被动指数型基金,2022H1
90013,0.022665471817185114,1810,偏股混合型基金,2022H1
90015,0.0463332367873781,1810,偏股混合型基金,2022H1
90016,0.07201055310395135,1810,偏股混合型基金,2022H1
90018,0.03458830318259307,1810,偏股混合型基金,2022H1
90019,0.06343974656121831,1810,偏股混合型基金,2022H1
90020,0.07339712171583787,1810,偏股混合型基金,2022H1
100016,0.06969803248299632,1416,灵活配置型基金,2022H1
100020,0.08072797182701491,1416,灵活配置型基金,2022H1
100022,0.08906280518491604,1416,灵活配置型基金,2022H1
100026,0.06721180460399054,1810,偏股混合型基金,2022H1
100029,0.07537407175129118,1416,灵活配置型基金,2022H1
100032,0.11017364265792293,165,增强指数型基金,2022H1
100038,0.11017364265792293,165,增强指数型基金,2022H1
100039,0.0387861448851766,1810,偏股混合型基金,2022H1
100053,0.11085178726443519,513,被动指数型基金,2022H1
100056,0.08046304032345457,1810,偏股混合型基金,2022H1
100060,0.04017063064972778,1810,偏股混合型基金,2022H1
110001,0.058389154384317576,23,平衡混合型基金,2022H1
110002,0.0710442985659912,1416,灵活配置型基金,2022H1
110003,0.07118799371475519,165,增强指数型基金,2022H1
110005,0.08377036401156153,1416,灵活配置型基金,2022H1
110009,0.10099369988709848,1810,偏股混合型基金,2022H1
110010,0.045440841304616904,1416,灵活配置型基金,2022H1
110012,0.09923351631140712,1416,灵活配置型基金,2022H1
110013,0.060666189320081186,1810,偏股混合型基金,2022H1
110015,0.08308476823310039,1810,偏股混合型基金,2022H1
110019,0.11770001673148704,513,被动指数型基金,2022H1
110020,0.12692400660242367,513,被动指数型基金,2022H1
110021,0.09877574004661324,513,被动指数型基金,2022H1
110022,0.061614059731854375,475,普通股票型基金,2022H1
110023,0.03699591058659818,1810,偏股混合型基金,2022H1
110025,0.06700081963449692,1810,偏股混合型基金,2022H1
110026,0.11699563673503155,513,被动指数型基金,2022H1
110029,0.0826854979344103,1810,偏股混合型基金,2022H1
110030,0.12417506442377058,165,增强指数型基金,2022H1
112002,0.0710442985659912,1416,灵活配置型基金,2022H1
121001,0.12320688642905217,661,偏债混合型基金,2022H1
121002,0.047625337016420445,1416,灵活配置型基金,2022H1
121003,0.039040026419396585,1810,偏股混合型基金,2022H1
121005,0.07894523599215918,1810,偏股混合型基金,2022H1
121006,0.04053422984384136,1416,灵活配置型基金,2022H1
121008,0.09008156293128401,1810,偏股混合型基金,2022H1
121010,0.04450704840634745,1416,灵活配置型基金,2022H1
150103,0.05239937874634211,1416,灵活配置型基金,2022H1
150968,0.08114909075376783,1810,偏股混合型基金,2022H1
151001,0.08244669080296403,1810,偏股混合型基金,2022H1
151002,0.15062140728348408,661,偏债混合型基金,2022H1
160105,0.06265018741655459,1416,灵活配置型基金,2022H1
160106,0.06477478511312468,1810,偏股混合型基金,2022H1
160119,0.14691393891236876,513,被动指数型基金,2022H1
160127,0.036797431266229357,475,普通股票型基金,2022H1
160133,0.05454193225988231,475,普通股票型基金,2022H1
160135,0.1483729195052151,513,被动指数型基金,2022H1
160137,0.14539295012134962,513,被动指数型基金,2022H1
160142,0.06816312076566154,1416,灵活配置型基金,2022H1
160143,0.06006994251359908,1810,偏股混合型基金,2022H1
160311,0.0566589718526168,1416,灵活配置型基金,2022H1
160314,0.09696014048017104,1810,偏股混合型基金,2022H1
160322,0.06680462058265935,475,普通股票型基金,2022H1
160323,0.06506997142120932,661,偏债混合型基金,2022H1
160324,0.08460930788756008,1416,灵活配置型基金,2022H1
160325,0.08128873485363038,1810,偏股混合型基金,2022H1
160418,0.08545096703967507,513,被动指数型基金,2022H1
160419,0.07496881883838309,513,被动指数型基金,2022H1
160420,0.1119922091081542,513,被动指数型基金,2022H1
160421,0.02553346164516,1416,灵活配置型基金,2022H1
160422,0.12236063146680502,513,被动指数型基金,2022H1
160425,0.08143322125568632,1810,偏股混合型基金,2022H1
160505,0.07400464050154047,1810,偏股混合型基金,2022H1
160512,0.0775062122230433,1810,偏股混合型基金,2022H1
160516,0.05690600866765927,513,被动指数型基金,2022H1
160517,0.05690600866765927,513,被动指数型基金,2022H1
160518,0.06748559935615538,1416,灵活配置型基金,2022H1
160519,0.057199767336377896,1416,灵活配置型基金,2022H1
160524,0.08035616608936781,661,偏债混合型基金,2022H1
160526,0.033771979806456,1416,灵活配置型基金,2022H1
160529,0.07040096976735126,1810,偏股混合型基金,2022H1
160603,0.07490064894815371,1416,灵活配置型基金,2022H1
160605,0.07041342429373419,1416,灵活配置型基金,2022H1
160607,0.06253187860843325,1810,偏股混合型基金,2022H1
160610,0.07471498402360412,1416,灵活配置型基金,2022H1
160611,0.061026992023798965,1810,偏股混合型基金,2022H1
160613,0.06297355519481596,1810,偏股混合型基金,2022H1
160615,0.1397206751629937,513,被动指数型基金,2022H1
160616,0.1397206751629937,513,被动指数型基金,2022H1
160620,0.13720388168305225,513,被动指数型基金,2022H1
160624,0.07136607226799896,1416,灵活配置型基金,2022H1
160625,0.1397206751629937,513,被动指数型基金,2022H1
160626,0.10317233654447568,513,被动指数型基金,2022H1
160627,0.05062746728992737,1416,灵活配置型基金,2022H1
160628,0.13720388168305225,513,被动指数型基金,2022H1
160629,0.1397206751629937,513,被动指数型基金,2022H1
160630,0.1397206751629937,513,被动指数型基金,2022H1
160631,0.1397206751629937,513,被动指数型基金,2022H1
160632,0.13714379593993206,513,被动指数型基金,2022H1
160633,0.1397206751629937,513,被动指数型基金,2022H1
160634,0.13720388168305225,513,被动指数型基金,2022H1
160635,0.1397206751629937,513,被动指数型基金,2022H1
160636,0.11108532223440194,513,被动指数型基金,2022H1
160637,0.1397206751629937,513,被动指数型基金,2022H1
160638,0.11384397285938673,513,被动指数型基金,2022H1
160639,0.11270712857151882,513,被动指数型基金,2022H1
160642,0.10199452891772692,1416,灵活配置型基金,2022H1
160643,0.1397206751629937,513,被动指数型基金,2022H1
160645,0.07554982292018209,1810,偏股混合型基金,2022H1
160646,0.13720388168305225,513,被动指数型基金,2022H1
160706,0.14668679667920867,513,被动指数型基金,2022H1
160716,0.14708795803079386,513,被动指数型基金,2022H1
160722,0.08590761318771259,1416,灵活配置型基金,2022H1
160726,0.06489612393554409,1416,灵活配置型基金,2022H1
160727,0.06667071793212948,1810,偏股混合型基金,2022H1
160805,0.08694748925755459,1416,灵活配置型基金,2022H1
160806,0.09031956411374377,513,被动指数型基金,2022H1
160807,0.09031956411374377,513,被动指数型基金,2022H1
160812,0.09890948557215976,1416,灵活配置型基金,2022H1
160813,0.08171121234246552,1416,灵活配置型基金,2022H1
160814,0.0919396627413428,513,被动指数型基金,2022H1
160910,0.03584221725044294,1416,灵活配置型基金,2022H1
160916,0.029171189629374338,1810,偏股混合型基金,2022H1
160918,0.026626708332340775,1810,偏股混合型基金,2022H1
160919,0.026207416503962796,475,普通股票型基金,2022H1
160921,0.0069657397741606135,1416,灵活配置型基金,2022H1
160925,0.050615197937272004,513,被动指数型基金,2022H1
160926,0.08003791363559946,1810,偏股混合型基金,2022H1
161005,0.05639056658908689,1810,偏股混合型基金,2022H1
161017,0.11017364265792293,165,增强指数型基金,2022H1
161022,0.11085178726443519,513,被动指数型基金,2022H1
161024,0.11085178726443519,513,被动指数型基金,2022H1
161025,0.11085178726443519,513,被动指数型基金,2022H1
161026,0.11085178726443519,513,被动指数型基金,2022H1
161027,0.11085178726443519,513,被动指数型基金,2022H1
161028,0.11085178726443519,513,被动指数型基金,2022H1
161029,0.11085178726443519,513,被动指数型基金,2022H1
161030,0.11085178726443519,513,被动指数型基金,2022H1
161031,0.11085178726443519,513,被动指数型基金,2022H1
